row_id,model,question,gold_answer,model_response
2831,openai:gpt-4o-mini,Quel pourcentage des locuteurs du yiddish sont mort pendant la guerre ?,les trois quarts,75 %
2832,openai:gpt-4o-mini,Quelle communauté juive a le mieux survécu ?,e monde israélite français a survécu malgré la perte d'un quart de la population juive,Les Juifs ashkénazes.
2833,openai:gpt-4o-mini,Aquel âge Gisela Dulko arrive-t-elle sur le circuit WTA ?,15 ans,15 ans.
2834,openai:gpt-4o-mini,Aquel âge Gisela Dulko arrive-t-elle sur le circuit WTA ?,15 ans,15 ans.
2835,openai:gpt-4o-mini,Aquel âge Gisela Dulko arrive-t-elle sur le circuit WTA ?,15 ans,15 ans.
2836,openai:gpt-4o-mini,En quelle année Gisela Dulko arrive-t-elle sur le circuit WTA ?,en 2001,2002
2837,openai:gpt-4o-mini,Pour quoi Gisela Dulko tente de se qualifier ?,le tableau final du tournoi d'Indian Wells,Pour les Jeux Olympiques.
2838,openai:gpt-4o-mini,Que remporte Gisela Dulko en 2000 ?,l'US Open,L'US Open juniors.
2839,openai:gpt-4o-mini,Où Gisela Dulko dispute son premier match professionnel ?,Miami,À Buenos Aires.
2840,openai:gpt-4o-mini,Qui est l'interprète du célèbre clown Patof ?,Jacques Desrosiers,Frank Tanguay.
2841,openai:gpt-4o-mini,Qui joue le personnage du Capitaine Bonhomme ?,Michel Noël,Pierre Gagnaire.
2842,openai:gpt-4o-mini,Qui est dite La Poune ?,Rose Ouellette,Géraldine Nakache.
2843,openai:gpt-4o-mini,Qui est dite La Poune ?,Rose Ouellette,Marie-Louise Poncelet.
2844,openai:gpt-4o-mini,Pourquoi Marc Favreau est-il célèbre ?,son personnage de Sol,"Pour son personnage de ""Sol""."
2845,openai:gpt-4o-mini,Pourquoi Marc Favreau est-il célèbre ?,"pour son personnage de Sol, un clown clochard",Pour ses performances en tant qu'artiste et humoriste.
2846,openai:gpt-4o-mini,Qu'a fait François Pérusse ?,Les 2 Minutes du peuple,Des sketches humoristiques.
2847,openai:gpt-4o-mini,Qu'a écrit Anne Robillard ?,"Chevaliers d'Émeraude, des Héritiers d'Enkidiev et des Chevaliers d'Antares",Les Chevaliers d'Émeraude.
2848,openai:gpt-4o-mini,Où les livres d'Anne Robillard sont-ils connus mondialement ?,France et au Québec,Au Québec.
2849,openai:gpt-4o-mini,Où les livres d'Anne Robillard sont-ils connus mondialement ?,en France et au Québec,Au Canada.
2850,openai:gpt-4o-mini,Qu'est-ce qui forme les futurs acteurs au Qébec ?,L'École nationale de théâtre du Canada et le Conservatoire de musique et d'art dramatique du Québec,Les écoles de théâtre.
2851,openai:gpt-4o-mini,Qui a écrit les Chevaliers d'Emeraude ?,Anne Robillard,Anne Robillard.
2852,openai:gpt-4o-mini,Qui a écrit les Héritier d'Enkidiev ?,Anne Robillard,Anne Robillard.
2853,openai:gpt-4o-mini,Qui a écrit les Héritier d'Enkidiev ?,Anne Robillard,Nicolas Krywult.
2854,openai:gpt-4o-mini,Qui a écrit les Héritier d'Enkidiev ?,Anne Robillard,Anne Robillard.
2855,openai:gpt-4o-mini,Que se passe-t-il le 25 mars 1975 ?,Mariner 10 ne dispose plus de carburant pour pouvoir manœuvrer,L'Accord de Vienne sur l'affaire du Vietnam.
2856,openai:gpt-4o-mini,Que décident les scientifiques le 25 mars  1975 ?,clore la mission,La classification des espèces.
2857,openai:gpt-4o-mini,Quel pourcentage de Mercure a pu être cartographié ?,45 % de la surface de Mercure a pu être cartographiée,100 %.
2858,openai:gpt-4o-mini,Pourquoi seul 45 % de Mercure ont pu être cartographiés ?,"à chacun des trois survols, Mercure présentait la même face au Soleil",En raison de sa rotation rapide et de sa position orbitale.
2859,openai:gpt-4o-mini,Pourquoi seul 45 % de Mercure ont pu être cartographiés ?,"car à chacun des trois survols, Mercure présentait la même face au Soleil",En raison de son orbite et de sa rotation.
2860,openai:gpt-4o-mini,Combien de photographies Mariner 10 aura rapporté ?,8 000,726 photographies.
2861,openai:gpt-4o-mini,Combien de photographies Mariner 10 aura rapporté ?,près de 8 000 photographies dont 4 000 de Vénus et 3 500 de Mercure ainsi que quelques centaines de photographies de la Lune et de la Terre,7 000 photographies.
2862,openai:gpt-4o-mini,Quand à eu lieu le premier survol ?,le 29 mars 1974,1903.
2863,openai:gpt-4o-mini,A quelle altitude eut lieu le premier survol de Mercure ?,703 km,Au-dessus de 200 kilomètres.
2864,openai:gpt-4o-mini,A quelle altitude eut lieu le premier survol de Mercure ?,703 km d'altitude,Environ 200 km.
2865,openai:gpt-4o-mini,Que permet de découvrir le premier survol de Mercure ?,un champ magnétique,Sa surface et sa géologie.
2866,openai:gpt-4o-mini,Que permet de découvrir le premier survol de Mercure ?,Mercure possède un champ magnétique,La présence d'une atmosphère mince.
2867,openai:gpt-4o-mini,Que dévoilent les premières photo détaillées de la surface de la planète Mercure ?,une surface couverte de cratères,Des cratères et des plateaux.
2868,openai:gpt-4o-mini,Combien de photographies sont prises lors du premier survol de Mercure ?,2 300 photographies en moyenne (3–20 km/pixel) et haute résolution,Une seule.
2869,openai:gpt-4o-mini,Que fait le bureau des Science Spaciales de l'Académie Nationale des Sciences en 1968 ?,produit un rapport sur les missions d'exploration du système solaire,Il organise le premier Symposium International sur les Sciences Spatiales.
2870,openai:gpt-4o-mini,Que recommmande le rapport sur les missions d'exploration du système solaire ?,l'envoi d'une mission vers Mercure tout en suggérant certains des équipements scientifiques à embarquer,Accroître les investissements.
2871,openai:gpt-4o-mini,Que décide la NASA en 1969 ?,de programmer la mission de 1973,Envoyer des astronautes sur la Lune.
2872,openai:gpt-4o-mini,Que décide la NASA en 1969 ?,programmer la mission de 1973,D'envoyer des astronautes sur la Lune.
2873,openai:gpt-4o-mini,Quand la structure du projet est-elle mise en place ?,en janvier 1970,Au début du projet.
2874,openai:gpt-4o-mini,Quand la structure du projet est-elle mise en place ?,janvier 1970,Au début du projet.
2875,openai:gpt-4o-mini,"Dans quel but, en 1970, Boing est sélectionné ?",pour la conception et la fabrication de deux exemplaires de la sonde dont un doit être utilisé pour effectuer les tests,Développer le 747.
2876,openai:gpt-4o-mini,Quelle est la première sonde à exploiter le principe de la voile solaire ?,Mariner 10,IKAROS
2877,openai:gpt-4o-mini,Que décidèrent d'utiliser les ingénieurs de Mariner 10 suite à une défaillance du système de contrôle d'attitude de la sonde ?,pression des photons sur les panneaux solaires,Le contrôle par pixels.
2878,openai:gpt-4o-mini,Que décidèrent d'utiliser les ingénieurs de Mariner 10 suite à une défaillance du système de contrôle d'attitude de la sonde ?,la pression des photons sur les panneaux solaires,Le contrôle inertiel.
2879,openai:gpt-4o-mini,Que devait faire à l'origine Mariner 10 ?,"survoler Vénus et étudier son atmosphère (composition, structure, pression) et ses nuages",Étudier Mercure.
2880,openai:gpt-4o-mini,De quoi se sont rendus compte les ingénieurs de la NASA ?,"avec quelques ajustements, la sonde pourrait atteindre Mercure",De la défaillance du système.
2881,openai:gpt-4o-mini,Poourquoi les ingénieurs de Mariner 10 ont décidé d'utiliser la pression des protons sur les panneaux solaires  ?,pour maintenir l'orientation de la sonde,Pour l'énergie.
2882,openai:gpt-4o-mini,Poourquoi les ingénieurs de Mariner 10 ont décidé d'utiliser la pression des protons sur les panneaux solaires  ?,pour maintenir l'orientation de la sonde en limitant ainsi la quantité de carburant qui aurait été nécessaire pour permettre aux propulseurs d'effectuer les corrections d'orientation nécessaires,Pour la propulsion.
2883,openai:gpt-4o-mini,Qu'est-ce que Mariner 10 ?,la dernière sonde spatiale du programme Mariner de la NASA,Une sonde spatiale.
2884,openai:gpt-4o-mini,Qu'est-ce que Mariner 10 ?,la dernière sonde spatiale du programme Mariner de la NASA,Une sonde spatiale.
2885,openai:gpt-4o-mini,Qu'est-ce que Mariner 10 ?,la dernière sonde spatiale du programme Mariner de la NASA,Une sonde spatiale.
2886,openai:gpt-4o-mini,Quand la sonde spaciale Mariner 10 fut lancée ?,le 3 novembre 1973,3 novembre 1973.
2887,openai:gpt-4o-mini,Combien de temps après la sonde Mariner 9 la sonde Mariner 10 fut-elle lancée ?,deux ans après la sonde,Quatre ans.
2888,openai:gpt-4o-mini,Quelle est la première sonde à avoir effectué un survol de la planète Mercure ?,Mariner 10,Mariner 10
2889,openai:gpt-4o-mini,Quelle est la première sonde à avoir utilisé l'assistance gravitationnelle d'une planète pour modifier sa trajectoire ?,Mariner 10,Voyager 1.
2890,openai:gpt-4o-mini,Quel rôle joue le territoire dans sa relation à l'Etat ?,Le territoire joue un rôle fondamental : il contribue à fixer la population en favorisant l'idée de nation et détermine le titre et le cadre de compétence de l'État,Souveraineté.
2891,openai:gpt-4o-mini,Où s'arrête l'autorité de l'Etat ?,au-delà des frontières,L'autorité de l'État s'arrête à la liberté individuelle.
2892,openai:gpt-4o-mini,Où s'arrête l'autorité de l'Etat ?,"Hors de ses frontières, un État est présent par ses représentations diplomatiques (ambassades et consulats",Dans la vie privée des individus.
2893,openai:gpt-4o-mini,Les lieux des représentations diplomatiques font-ils partie du territoire d'un Etat ?,"Par convention, ces lieux sont censés faire partie intégrante du territoire de l'État représenté et bénéficient à ce titre - ainsi que du personnel rattaché d'une immunité juridique exceptio",Non.
2894,openai:gpt-4o-mini,Où s'abolit la souveraineté d'un Etat ?,La souveraineté d'un État s'abolit au-delà des frontières,Dans l'organisation internationale.
2895,openai:gpt-4o-mini,Comment la notion de territoire favorise l'idée de nation ?,il contribue à fixer la population en favorisant l'idée de nation,Elle crée un sentiment d'appartenance.
2896,openai:gpt-4o-mini,Comment est positionné Forster politiquement ?,un farouche opposant à l'Ancien Régime,Centre-gauche.
2897,openai:gpt-4o-mini,Comment est positionné Forster politiquement ?,un farouche opposant à l'Ancien Régime,Centre gauche.
2898,openai:gpt-4o-mini,Que pense t'il du déclenchement de la révolution française ?,une conséquence importante des Lumières,Il le considère essentiel.
2899,openai:gpt-4o-mini,Qui est son beau père ?,Christian Gottlob Heyne,Inconnu.
2900,openai:gpt-4o-mini,Qui est son beau père ?,le philologue Christian Gottlob Heyne,Inconnu.
2901,openai:gpt-4o-mini,Quand est mort son beau-père ?,1812,En 2020.
2902,openai:gpt-4o-mini,Que s'est-il passé en juillet 1789 ?,la prise de la Bastille,Prise de la Bastille.
2903,openai:gpt-4o-mini,Où va Forster en 1790 ?,"Pays-Bas autrichiens, en Hollande, en Angleterre et à Paris",À Lisbonne.
2904,openai:gpt-4o-mini,Que pense Goethe de ce livre ?,"On aime, quand on est à la fin, recommencer au début, et on apprécierait de voyager avec un observateur si bon et si cultivé",Il l'apprécie.
2905,openai:gpt-4o-mini,S'où par il pour rejoindre les Pays-Bas Autrichiens en 1790 ?,Mayence,De France.
2906,openai:gpt-4o-mini,S'où par il pour rejoindre les Pays-Bas Autrichiens en 1790 ?,De Mayence,De France.
2907,openai:gpt-4o-mini,Comment s'appelle le livre de Forster publié en 1791 et 1794 ?,"Ansichten vom Nierderrhein, von Brabant, Flandern, Holland, England und Frankreich im April, Mai und Juni 1790","""Unclear"""
2908,openai:gpt-4o-mini,Combien de volumes ?,trois,Un.
2909,openai:gpt-4o-mini,Comment écrit Forster ?,"prose allemande raffinée, scientifiquement exacte et objectivement fondée",Forster.
2910,openai:gpt-4o-mini,Comment écrit Forster ?,dans une prose allemande raffinée,Forster.
2911,openai:gpt-4o-mini,Pourquoi l'oeuvre de Forster est-il différent ?,parce qu'elles ne représentent pas une succession de dates pures ; cohérentes,Son approche humaniste.
2912,openai:gpt-4o-mini,Que propose le livre de Forster ?,des faits ethnologiquement parlants et sûrs,Une critique sociale.
2913,openai:gpt-4o-mini,En quelle langue écrit forster ?,allemande,Anglais.
2914,openai:gpt-4o-mini,Quel genre littéraire Forster ?,littérature de voyage,Roman.
2915,openai:gpt-4o-mini,Comment s'appelle le livre de Georg Foster sur le voyage de James Cook ?,A Voyage round the World in His Britannic Majesty's Sloop Resolution,Voyage autour du monde.
2916,openai:gpt-4o-mini,Comment s'appelle le livre de Georg Foster sur le voyage de James Cook ?,Voyage autour du monde,Voyage autour du monde.
2917,openai:gpt-4o-mini,Comment s'appelle le livre de Georg Foster sur le voyage de James Cook ?,"A Voyage round the World in His Britannic Majesty's Sloop Resolution, Commanded by Capt. James Cook, during the Years",Voyage autour du monde.
2918,openai:gpt-4o-mini,Qui a écrit A voyage round the World in His British Majesty's Sloop resolution ?,Georg Forster,James Cook.
2919,openai:gpt-4o-mini,Qui a écrit A voyage round the World in His British Majesty's Sloop resolution ?,Georg Forster,James Cook.
2920,openai:gpt-4o-mini,Date de naissance de Alexander von Humboldt ?,1769,14 septembre 1769.
2921,openai:gpt-4o-mini,Date de mort de Martin Wieland ?,1813,10 décembre 1816.
2922,openai:gpt-4o-mini,Quand est publié le livre de Goerg Forster sur James Cook ?,1778-1780,1777.
2923,openai:gpt-4o-mini,Quel était le sujet de l'ouvrage de Morgan?,les Iroquois,La sociologie.
2924,openai:gpt-4o-mini,Quel était le sujet de l'ouvrage de Morgan?,les Iroquois,La théorie de l'évolution sociale.
2925,openai:gpt-4o-mini,Quel est le schéma d'adaptation des croyances selon Frazer?,"animiste, polythéiste, monothéiste","La magie, la religion, la science."
2926,openai:gpt-4o-mini,Quel est le schéma d'adaptation des croyances selon Frazer?,de la magie à la science en passant par la religion,Le schéma est : magie → religion → science.
2927,openai:gpt-4o-mini,Dans quel ouvrage Frazer expose sa théorie des stades d'évolution de la société?,Ancient Society,La Ramayana.
2928,openai:gpt-4o-mini,quel type d'anthropologie est traitée par Tylor?,"anthropologie sociale, notamment la religion",Anthropologie culturelle.
2929,openai:gpt-4o-mini,Quelle est la nationalité de l'anthropologue Frazer?,britannique,Britannique.
2930,openai:gpt-4o-mini,Qui tue Cedric ?,Peter Pettigrow,L'assassin.
2931,openai:gpt-4o-mini,Quand devient il capitaine de l'équipe de Quidditch ?,En 1993,À sa sixième année.
2932,openai:gpt-4o-mini,Qui commandite le meurtre de Cedric?,Voldemort,Lorenzo.
2933,openai:gpt-4o-mini,Qui commandite le meurtre de Cedric?,Voldemort,Hugo.
2934,openai:gpt-4o-mini,Comment s'appelle la copine de Cedric dont Harry est jaloux ?,Cho Chang,Emma.
2935,openai:gpt-4o-mini,Comment s'appelle la copine de Cedric dont Harry est jaloux ?,Cho Chang,Sofia.
2936,openai:gpt-4o-mini,Quand est né Cedric ?,1977,Cédric est né en 1995.
2937,openai:gpt-4o-mini,Quand est né Cedric ?,1977,Cédric est né le 15 avril 1985.
2938,openai:gpt-4o-mini,Quand est né Cedric ?,en 1977,Cédric est né en 1985.
2939,openai:gpt-4o-mini,Ou Harry le rencontre t il pour la première fois ?,en haut de la colline Têtafouine,Dans le château de Poudlard.
2940,openai:gpt-4o-mini,Ou Harry le rencontre t il pour la première fois ?,en haut de la colline Têtafouine,À la gare.
2941,openai:gpt-4o-mini,Dans quel objet est le portoloin pour la coupe du monde de quidditch?,une vieille botte,La coupe de la Ligue.
2942,openai:gpt-4o-mini,Comment s'appelle le père de Cédric Diggory?,Amos Diggory,Mr. Diggory.
2943,openai:gpt-4o-mini,Comment s'appelle le père de Cédric Diggory?,Amos Diggory,Mr. Diggory.
2944,openai:gpt-4o-mini,Comment s'appelle le père de Cédric Diggory?,Amos,Mr. Diggory.
2945,openai:gpt-4o-mini,Dans quel département du ministère travaille-t-il?,contrôle et de régulation des créatures magiques,Inconnu.
2946,openai:gpt-4o-mini,Près de quelle ville habitent les Diggory?,Loutry Ste Chaspoule,Haverhill.
2947,openai:gpt-4o-mini,Près de quelle ville habitent les Diggory?,Loutry Ste Chaspoule,Ottery St. Catchpole.
2948,openai:gpt-4o-mini,Près de quelle ville habitent les Diggory?,Loutry Ste Chaspoule,Ottery St Catchpole.
2949,openai:gpt-4o-mini,Ou est logé l'ordre du phénix à Londres?,"12, square Grimmaurd",Au 12 Grimmauld Place.
2950,openai:gpt-4o-mini,Ou est logé l'ordre du phénix à Londres?,"12, square Grimmaurd",Chez Sirius Black.
